repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
5,0.8582089552238805,0.8164462043733893,0.6650012630096465,0.6889758866196332,0.6650012630096465,"[0.6988577362409137, 0.609172077922078, 0.7399122807017544, 0.6770642201834862, 0.6]"
10,0.8425373134328357,0.8020048286869297,0.6414269319177618,0.6605897487612165,0.6414269319177618,"[0.6988577362409137, 0.609172077922078, 0.7399122807017544, 0.6770642201834862, 0.6, 0.7590861889927311, 0.5995710784313726, 0.5766830870279146, 0.5787878787878789, 0.575134770889488]"
20,0.8399253731343282,0.8082434175284993,0.6240000028928276,0.6390529524711164,0.6240000028928276,"[0.6988577362409137, 0.609172077922078, 0.7399122807017544, 0.6770642201834862, 0.6, 0.7590861889927311, 0.5995710784313726, 0.5766830870279146, 0.5787878787878789, 0.575134770889488, 0.5508826583592938, 0.5387694900969238, 0.5548073911681803, 0.6649040344692518, 0.6086956521739131, 0.6071428571428571, 0.7782778277827782, 0.5434782608695652, 0.5508826583592938, 0.6678899082568805]"
50,0.821641791044776,0.8104124337753155,0.5969966247671659,0.5986720661071268,0.5969966247671659,"[0.6988577362409137, 0.609172077922078, 0.7399122807017544, 0.6770642201834862, 0.6, 0.7590861889927311, 0.5995710784313726, 0.5766830870279146, 0.5787878787878789, 0.575134770889488, 0.5508826583592938, 0.5387694900969238, 0.5548073911681803, 0.6649040344692518, 0.6086956521739131, 0.6071428571428571, 0.7782778277827782, 0.5434782608695652, 0.5508826583592938, 0.6678899082568805, 0.736111111111111, 0.7711538461538462, 0.5618589743589744, 0.5694011768778124, 0.5642036124794746, 0.5161290322580645, 0.5555555555555556, 0.7127033575631706, 0.528525641025641, 0.6278899082568807, 0.5576923076923077, 0.56, 0.7341284403669724, 0.5431942688579857, 0.5378066378066378, 0.5588235294117647, 0.57192118226601, 0.52, 0.5244117647058824, 0.5575980392156863, 0.566711590296496, 0.5571428571428572, 0.5769230769230769, 0.5740740740740741, 0.5112746633260257, 0.5483870967741935, 0.5833333333333334, 0.566711590296496, 0.5469622331691297, 0.5292022792022791]"
100,0.8231343283582091,0.8064115513001932,0.6011514066431765,0.6033532857984442,0.6011514066431765,"[0.6988577362409137, 0.609172077922078, 0.7399122807017544, 0.6770642201834862, 0.6, 0.7590861889927311, 0.5995710784313726, 0.5766830870279146, 0.5787878787878789, 0.575134770889488, 0.5508826583592938, 0.5387694900969238, 0.5548073911681803, 0.6649040344692518, 0.6086956521739131, 0.6071428571428571, 0.7782778277827782, 0.5434782608695652, 0.5508826583592938, 0.6678899082568805, 0.736111111111111, 0.7711538461538462, 0.5618589743589744, 0.5694011768778124, 0.5642036124794746, 0.5161290322580645, 0.5555555555555556, 0.7127033575631706, 0.528525641025641, 0.6278899082568807, 0.5576923076923077, 0.56, 0.7341284403669724, 0.5431942688579857, 0.5378066378066378, 0.5588235294117647, 0.57192118226601, 0.52, 0.5244117647058824, 0.5575980392156863, 0.566711590296496, 0.5571428571428572, 0.5769230769230769, 0.5740740740740741, 0.5112746633260257, 0.5483870967741935, 0.5833333333333334, 0.566711590296496, 0.5469622331691297, 0.5292022792022791, 0.5908133164770333, 0.711703431372549, 0.5625, 0.5309973045822103, 0.5517241379310345, 0.7555816686251468, 0.7282051282051283, 0.5323641398407752, 0.7824675324675324, 0.5833333333333334, 0.7078899082568807, 0.5338319088319088, 0.5787878787878789, 0.58, 0.5635294117647058, 0.54, 0.5309973045822103, 0.546875, 0.7497403946002077, 0.5554128440366973, 0.7489892183288409, 0.690364277320799, 0.5488544474393532, 0.5950757575757576, 0.5556555655565556, 0.5237179487179486, 0.768076807680768, 0.5508256880733946, 0.5405040504050405, 0.6942401960784313, 0.5166666666666667, 0.6146228402865571, 0.5576923076923077, 0.5374384236453201, 0.55, 0.5708256880733944, 0.6737132352941176, 0.5619946091644205, 0.5625790139064475, 0.5824520172346259, 0.6605263157894736, 0.5714285714285714, 0.5814449917898196, 0.5365646258503401, 0.6975697569756976, 0.6770642201834862, 0.54, 0.5434782608695652, 0.5785256410256411, 0.7176636392107737]"
