,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,1914000,1288100,0.8387096774193549,0.6814516129032259,0.7583333333333333,0.7066394125217654,0.7812962962962964,0.4330127018922193,"[[117, 18], [7, 13]]"
1,1850300,1270400,0.8064516129032258,0.6174071991001125,0.6546296296296297,0.6302480916030535,0.7327777777777778,0.2694782493093094,"[[116, 19], [11, 9]]"
2,1839900,1375000,0.7483870967741936,0.5642857142857143,0.6000000000000001,0.5689839572192513,0.6916666666666667,0.16035674514745463,"[[108, 27], [12, 8]]"
3,2011100,1346300,0.8193548387096774,0.654979674796748,0.7259259259259259,0.6765056648777579,0.7525925925925925,0.3742401716980911,"[[115, 20], [8, 12]]"
4,2458200,1557100,0.8709677419354839,0.73,0.8194444444444444,0.7615384615384615,0.905,0.5421151989096865,"[[120, 15], [5, 15]]"
5,1782700,1247000,0.8,0.638095238095238,0.7148148148148148,0.6573975044563279,0.7825925925925925,0.3444700451315692,"[[112, 23], [8, 12]]"
6,1853700,1332000,0.8258064516129032,0.6284584980237153,0.6444444444444444,0.635484713875098,0.7714814814814814,0.2724343325001703,"[[120, 15], [12, 8]]"
7,1821300,1334000,0.8516129032258064,0.6795125164690382,0.7018518518518518,0.6894869784861946,0.7442592592592592,0.3807095159297252,"[[122, 13], [10, 10]]"
8,1949400,1476500,0.8387096774193549,0.6814516129032259,0.7583333333333333,0.7066394125217654,0.7670370370370371,0.4330127018922193,"[[117, 18], [7, 13]]"
9,1926900,1394500,0.8193548387096774,0.6473333333333333,0.7046296296296297,0.6661538461538462,0.7635185185185185,0.3472679969827267,"[[116, 19], [9, 11]]"
