,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,12268300,8966200,0.7118491921005387,0.6680042082422369,0.8012604348441259,0.6547610657403501,0.8902867518747347,0.4499467560976493,"[[623, 309], [12, 170]]"
1,13844600,10040900,0.6570915619389587,0.6434360067157432,0.7619027967740414,0.6069174721409358,0.8525444512568977,0.38764051035439184,"[[565, 367], [15, 167]]"
2,16048800,10075000,0.6660682226211849,0.6397847020348837,0.7540029712776494,0.6107368428962724,0.8503867377257937,0.3768592822580935,"[[581, 351], [21, 161]]"
3,13856700,9619000,0.677737881508079,0.6442494745588738,0.760977220204688,0.6203860059781283,0.8772697259821722,0.38805065074735673,"[[594, 338], [21, 161]]"
4,12859100,9465700,0.6903052064631957,0.6536551985445186,0.7773310380606517,0.6333691063890677,0.8786138753949913,0.41286005239435264,"[[604, 328], [17, 165]]"
5,13607700,9956300,0.6822262118491921,0.649342019543974,0.7702919398198369,0.6259802043301606,0.8714038107814932,0.401825554982023,"[[596, 336], [18, 164]]"
6,14600500,10069400,0.703770197486535,0.6592293623852004,0.7853782483610809,0.6447704081632653,0.8764561618638872,0.4263360014126899,"[[619, 313], [17, 165]]"
7,13421500,9979900,0.6660682226211849,0.6420594488086905,0.7584245153987643,0.6119557278498792,0.8593182568504457,0.38320565870666057,"[[579, 353], [19, 163]]"
8,13473900,10056400,0.6669658886894075,0.6435319732122897,0.7611717681460171,0.6132997620631548,0.8641406876385416,0.387228610664762,"[[579, 353], [18, 164]]"
9,13656000,10789400,0.6822262118491921,0.6482325405518177,0.7680811677592794,0.6253647970816234,0.865744234306466,0.3986896164740487,"[[597, 335], [19, 163]]"
10,14374800,10292000,0.6912028725314183,0.6518324778714712,0.7734459746262321,0.6328856360048282,0.8658090836202424,0.4075192260077076,"[[607, 325], [19, 163]]"
11,12514600,9429100,0.6597845601436265,0.6306194333694017,0.7369829741074376,0.601831811696095,0.7703892137905013,0.35187828461619564,"[[580, 352], [27, 155]]"
12,12389000,8631800,0.6903052064631957,0.6569545595255553,0.7839633542423242,0.6351898943243851,0.8770810734330048,0.422229052465617,"[[601, 331], [14, 168]]"
13,13701000,10019700,0.7010771992818672,0.6580895514544803,0.7837688063009951,0.6424790019227156,0.8701952553883885,0.4236077586867249,"[[616, 316], [17, 165]]"
14,13662600,10148800,0.6714542190305206,0.6486130185794615,0.7704864877611659,0.6188070306656694,0.8803471206904683,0.40098784735272686,"[[581, 351], [15, 167]]"
15,13541500,9908200,0.6929982046678635,0.6428580879045276,0.7546219874546054,0.6285580579116701,0.7818822808093194,0.3814436276369841,"[[618, 314], [28, 154]]"
16,12392100,8515400,0.7001795332136446,0.6587891906073724,0.7854430976748573,0.6423350367012339,0.877423006178371,0.4257946850032384,"[[614, 318], [16, 166]]"
17,13932700,9632300,0.6849192100538599,0.6340265895303311,0.7387398009715607,0.6184376802231913,0.7745277790878649,0.3577567962142343,"[[614, 318], [33, 149]]"
18,14237000,10347700,0.7073608617594255,0.6650263931929198,0.796367259350092,0.6502981234400518,0.8944901664858746,0.44230496208392833,"[[619, 313], [13, 169]]"
19,12315700,9187200,0.6687612208258528,0.6453366121387077,0.7644555015799651,0.6153843994644316,0.8803883884355986,0.3920972668156451,"[[580, 352], [17, 165]]"
