,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,2511000,1754800,0.7164179104477612,0.6254562043795621,0.6676829268292683,0.6326118326118326,0.7286585365853658,0.2900818059738034,"[[120, 40], [17, 24]]"
1,2153700,1668800,0.7263681592039801,0.6503816793893129,0.7102134146341463,0.6577505340391938,0.7426067073170731,0.35559666096770315,"[[118, 42], [13, 28]]"
2,2310300,1601900,0.7213930348258707,0.6609761206535401,0.734298780487805,0.6641203151110051,0.7326219512195122,0.38841477189613766,"[[114, 46], [10, 31]]"
3,2169100,1610300,0.7860696517412935,0.727421052631579,0.829344512195122,0.7408007197480881,0.8588414634146342,0.5473568329411757,"[[121, 39], [4, 37]]"
4,2006400,1565200,0.7164179104477612,0.6394220283533261,0.6948932926829268,0.6453050989133464,0.745579268292683,0.3296811682720874,"[[117, 43], [14, 27]]"
5,2112800,1570300,0.8109452736318408,0.7329192546583851,0.8086890243902439,0.7535493030459472,0.850685975609756,0.5362820805591015,"[[130, 30], [8, 33]]"
6,2154200,1642300,0.746268656716418,0.659842609489051,0.7136432926829268,0.6712842712842713,0.7785823170731707,0.36959059188389587,"[[123, 37], [14, 27]]"
7,2131700,1791800,0.7562189054726368,0.6595731854352544,0.7017530487804877,0.6716671667166717,0.7533536585365853,0.3588558299104347,"[[127, 33], [16, 25]]"
8,2373700,1616500,0.7412935323383084,0.6477751756440281,0.6923780487804878,0.6584313725490196,0.7354420731707316,0.3372162507862988,"[[124, 36], [16, 25]]"
9,2560700,1761500,0.7412935323383084,0.6865013488275576,0.7740091463414633,0.6911347517730496,0.7829268292682926,0.4521197867104272,"[[115, 45], [7, 34]]"
10,2173700,1525900,0.7263681592039801,0.6548772609819121,0.7192835365853658,0.6614814587990323,0.7637957317073171,0.3685758186575369,"[[117, 43], [12, 29]]"
11,2170900,1643700,0.7263681592039801,0.6414141414141414,0.6920731707317074,0.6497703152225567,0.7153201219512195,0.3296171265436078,"[[120, 40], [15, 26]]"
12,2317300,1641100,0.8009950248756219,0.7213595583160801,0.7933689024390245,0.7405782137325762,0.8096036585365853,0.5096665995239461,"[[129, 31], [9, 32]]"
13,2158600,1722200,0.746268656716418,0.6807831453500746,0.7589939024390244,0.6894106953491895,0.7725609756097561,0.4327665990319362,"[[118, 42], [9, 32]]"
14,2064100,1475700,0.7412935323383084,0.6604477611940298,0.7195884146341464,0.6708238851095993,0.7460365853658537,0.3754062839761483,"[[121, 39], [13, 28]]"
15,2360500,1660800,0.7810945273631841,0.7052238805970149,0.7808689024390244,0.7214663643235071,0.8407012195121951,0.48017082834158503,"[[125, 35], [9, 32]]"
16,2732400,1669300,0.7114427860696517,0.6315876152832675,0.6826981707317072,0.6370485678704857,0.7611280487804878,0.310102025812155,"[[117, 43], [15, 26]]"
17,2590500,2190800,0.7263681592039801,0.6323973079600835,0.6739329268292682,0.641036464590707,0.7249237804878048,0.30350124400281003,"[[122, 38], [17, 24]]"
18,2284400,1638400,0.736318407960199,0.6613413304252999,0.7255335365853659,0.6701959691650413,0.7198932926829269,0.3815121536633189,"[[119, 41], [12, 29]]"
19,2115600,1720200,0.7512437810945274,0.6840218321917808,0.7621189024390245,0.6938961988304093,0.8047256097560975,0.43925209471977666,"[[119, 41], [9, 32]]"
20,2176400,1534300,0.7611940298507462,0.6751207729468599,0.7320884146341464,0.6886938564790914,0.7448932926829269,0.4032046753833245,"[[125, 35], [13, 28]]"
21,2620900,2047400,0.7661691542288557,0.6790438616848457,0.7352134146341464,0.6932493424684223,0.7440548780487806,0.4104315683578755,"[[126, 34], [13, 28]]"
22,2411000,1661200,0.7263681592039801,0.6503816793893129,0.7102134146341463,0.6577505340391938,0.7539634146341463,0.35559666096770315,"[[118, 42], [13, 28]]"
23,2085300,1623600,0.7611940298507462,0.6907367280606718,0.7683689024390243,0.7029556650246305,0.8008384146341463,0.4524944479856218,"[[121, 39], [9, 32]]"
24,2145200,1516400,0.8059701492537313,0.722872340425532,0.7874237804878048,0.7421466399131608,0.7907774390243902,0.5061968417573204,"[[131, 29], [10, 31]]"
