repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,2927470,1921140,0.7462686567164178,0.6690268659461597,0.7326905487804878,0.6786655365792427,0.7709298780487804,0.3965195779901065,"[[120.9, 39.1], [11.9, 29.1]]","[0.7286585365853658, 0.7426067073170731, 0.7326219512195122, 0.8588414634146342, 0.745579268292683, 0.850685975609756, 0.7785823170731707, 0.7533536585365853, 0.7354420731707316, 0.7829268292682926]"
20,2582470,1827980,0.7455223880597016,0.668186124658764,0.7317682926829268,0.6781181749392764,0.7683993902439025,0.39478832770869426,"[[120.8, 39.2], [11.95, 29.05]]","[0.7286585365853658, 0.7426067073170731, 0.7326219512195122, 0.8588414634146342, 0.745579268292683, 0.850685975609756, 0.7785823170731707, 0.7533536585365853, 0.7354420731707316, 0.7829268292682926, 0.7637957317073171, 0.7153201219512195, 0.8096036585365853, 0.7725609756097561, 0.7460365853658537, 0.8407012195121951, 0.7611280487804878, 0.7249237804878048, 0.7198932926829269, 0.8047256097560975]"
50,2524280,1806610,0.7495522388059702,0.6721851430756293,0.7360228658536585,0.6825116020224354,0.7681509146341463,0.4030692558022356,"[[121.42, 38.58], [11.76, 29.24]]","[0.7286585365853658, 0.7426067073170731, 0.7326219512195122, 0.8588414634146342, 0.745579268292683, 0.850685975609756, 0.7785823170731707, 0.7533536585365853, 0.7354420731707316, 0.7829268292682926, 0.7637957317073171, 0.7153201219512195, 0.8096036585365853, 0.7725609756097561, 0.7460365853658537, 0.8407012195121951, 0.7611280487804878, 0.7249237804878048, 0.7198932926829269, 0.8047256097560975, 0.7448932926829269, 0.7440548780487806, 0.7539634146341463, 0.8008384146341463, 0.7907774390243902, 0.7693597560975609, 0.7978658536585366, 0.7332317073170731, 0.750609756097561, 0.7650914634146342, 0.7983231707317073, 0.734375, 0.7693597560975609, 0.7679878048780487, 0.7374237804878049, 0.7435213414634148, 0.8085365853658537, 0.7463414634146341, 0.8105182926829269, 0.768140243902439, 0.7779725609756099, 0.7939786585365854, 0.7848323170731708, 0.7669969512195122, 0.7422256097560975, 0.8161585365853659, 0.792530487804878, 0.7614329268292683, 0.6543445121951219, 0.8138719512195122]"
