Repeated_Times,Training_Time_Mean,Prediction_Time_Mean,Accuracy_Mean,Accuracy_Median,Accuracy_Q1,Accuracy_Q3,Precision_Mean,Precision_Median,Precision_Q1,Precision_Q3,Recall_Mean,Recall_Median,Recall_Q1,Recall_Q3,F1_Mean,F1_Median,F1_Q1,F1_Q3,AUC_Mean,AUC_Median,AUC_Q1,AUC_Q3,MCC_Mean,MCC_Median,MCC_Q1,MCC_Q3,CM_Mean
10,2008150.0,1482250.0,0.8219354838709677,0.8225806451612903,0.8096774193548386,0.8387096774193549,0.6522975399910351,0.6511565040650407,0.630867683041596,0.680966838794679,0.7082407407407408,0.7097222222222223,0.6664351851851852,0.7502314814814814,0.6699078043253521,0.671329755515802,0.6409629115204054,0.7023513040128727,0.7692222222222221,0.7652777777777777,0.7463425925925925,0.7788425925925926,0.35570976593931714,0.3607540843404089,0.29044326065802,0.4199369054015958,"[[116.3  18.7]
 [  8.9  11.1]]"
20,2071960.0,1450210.0,0.8206451612903226,0.8225806451612903,0.8064516129032258,0.8387096774193549,0.6498307967401058,0.6504406678592725,0.6329727293216136,0.6751659717374231,0.7053703703703704,0.7078703703703704,0.687962962962963,0.7268518518518519,0.6673743006367883,0.667151363129624,0.6506017105004731,0.6905342061966617,0.7599074074074075,0.7652777777777777,0.7413888888888889,0.7816203703703704,0.35043051002449155,0.350660377387193,0.32860168771872067,0.3871204257610874,"[[116.2  18.8]
 [  9.   11. ]]"
50,2238188.0,1597670.0,0.8206451612903227,0.8258064516129032,0.8,0.8387096774193549,0.6490538293867913,0.6449655925094807,0.6322317263987054,0.6731391500112918,0.6998333333333332,0.7013888888888888,0.6666666666666666,0.7379629629629629,0.6638311823684693,0.6610937823529471,0.6429223961292695,0.6887437428849517,0.7576777777777777,0.7553703703703704,0.720787037037037,0.7822685185185185,0.3441720670402663,0.3446144700444312,0.3021339111799605,0.3915609183637611,"[[116.46  18.54]
 [  9.26  10.74]]"
