repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,14377490,9571320,0.6804308797127468,0.6491524934598228,0.7698822100646134,0.6247541392632838,0.8686164693675422,0.4012642694092028,"[[593.7, 338.3], [17.7, 164.3]]","[0.8902867518747347, 0.8525444512568977, 0.8503867377257937, 0.8772697259821722, 0.8786138753949913, 0.8714038107814932, 0.8764561618638872, 0.8593182568504457, 0.8641406876385416, 0.865744234306466]"
20,14112170,9882875,0.6836175942549372,0.6491835424386229,0.7693548672357685,0.6266874032493556,0.8579349030797528,0.4009131100487515,"[[598.35, 333.65], [18.8, 163.2]]","[0.8902867518747347, 0.8525444512568977, 0.8503867377257937, 0.8772697259821722, 0.8786138753949913, 0.8714038107814932, 0.8764561618638872, 0.8593182568504457, 0.8641406876385416, 0.865744234306466, 0.8658090836202424, 0.7703892137905013, 0.8770810734330048, 0.8701952553883885, 0.8803471206904683, 0.7818822808093194, 0.877423006178371, 0.7745277790878649, 0.8944901664858746, 0.8803883884355986]"
50,13584334,9399908,0.680789946140036,0.643687206525206,0.7588660802716598,0.6216767995023816,0.8368400108475217,0.38571933316625,"[[599.18, 332.82], [22.78, 159.22]]","[0.8902867518747347, 0.8525444512568977, 0.8503867377257937, 0.8772697259821722, 0.8786138753949913, 0.8714038107814932, 0.8764561618638872, 0.8593182568504457, 0.8641406876385416, 0.865744234306466, 0.8658090836202424, 0.7703892137905013, 0.8770810734330048, 0.8701952553883885, 0.8803471206904683, 0.7818822808093194, 0.877423006178371, 0.7745277790878649, 0.8944901664858746, 0.8803883884355986, 0.7817348960052821, 0.8584162618497383, 0.8745696363722114, 0.8755187945102108, 0.7788992123756072, 0.7570332028486535, 0.8737501768617648, 0.8742277036268453, 0.8673949441116824, 0.7661740083950386, 0.7840340989482621, 0.8597486204782342, 0.7837157477715418, 0.7550729849549592, 0.8564295146913172, 0.8672534546998065, 0.784172640664057, 0.7586957034381928, 0.7469491345564307, 0.8770103287270671, 0.7647001603546668, 0.8703367448002641, 0.8717752204876668, 0.762515917558836, 0.8719226052917041, 0.7599455265764278, 0.8694937037211715, 0.8722763288213932, 0.7696257605055887, 0.8899094467763996]"
