,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,1249000,328700,0.8372093023255814,0.6261261261261262,0.6473684210526316,0.6351515151515151,0.8013157894736842,0.27266835577816706,"[[68, 8], [6, 4]]"
1,1405200,370900,0.813953488372093,0.6205357142857143,0.6776315789473684,0.6375131717597471,0.6921052631578948,0.2926496147143905,"[[65, 11], [5, 5]]"
2,1350100,316800,0.7906976744186046,0.5821428571428571,0.6210526315789473,0.5922023182297155,0.8131578947368421,0.1994352929905476,"[[64, 12], [6, 4]]"
3,1169400,332200,0.8604651162790697,0.6605263157894736,0.6605263157894736,0.6605263157894736,0.7131578947368421,0.32105263157894737,"[[70, 6], [6, 4]]"
4,1194400,315100,0.7558139534883721,0.5604870384917517,0.6013157894736842,0.5645044610561851,0.6223684210526317,0.15656681714484658,"[[61, 15], [6, 4]]"
5,1255700,335200,0.7325581395348837,0.5267085624509034,0.5447368421052632,0.5230286954424885,0.7092105263157894,0.06913339977824394,"[[60, 16], [7, 3]]"
6,1290200,325700,0.7906976744186046,0.5821428571428571,0.6210526315789473,0.5922023182297155,0.7513157894736842,0.1994352929905476,"[[64, 12], [6, 4]]"
7,1479400,367500,0.813953488372093,0.4375,0.4605263157894737,0.44871794871794873,0.781578947368421,-0.0993399267798783,"[[70, 6], [10, 0]]"
8,1155100,306000,0.8488372093023255,0.6580611169652265,0.6973684210526316,0.6737671432740006,0.7197368421052631,0.35324933452303675,"[[68, 8], [5, 5]]"
9,1265600,336800,0.7209302325581395,0.49673202614379086,0.49473684210526314,0.48809523809523814,0.5855263157894737,-0.008294543363223992,"[[60, 16], [8, 2]]"
10,1198900,318300,0.7790697674418605,0.5221285563751317,0.5276315789473685,0.5231981324773854,0.7092105263157895,0.04945490683322515,"[[65, 11], [8, 2]]"
11,1243200,354400,0.7441860465116279,0.4732142857142857,0.4644736842105263,0.46734234234234234,0.6131578947368421,-0.0616959559245467,"[[63, 13], [9, 1]]"
12,1255400,378700,0.7093023255813954,0.5943738656987295,0.7052631578947368,0.5855022170811645,0.7394736842105264,0.2783629120127537,"[[54, 22], [3, 7]]"
13,1246200,318400,0.872093023255814,0.6506172839506172,0.5802631578947368,0.5983014861995753,0.5802631578947368,0.21990014864392254,"[[73, 3], [8, 2]]"
14,1185800,308200,0.8372093023255814,0.5737179487179487,0.5605263157894737,0.5656565656565656,0.6842105263157894,0.13359454844348687,"[[70, 6], [8, 2]]"
15,1279000,337100,0.8372093023255814,0.5270833333333333,0.5171052631578947,0.5176282051282051,0.674342105263158,0.043047301604613925,"[[71, 5], [9, 1]]"
16,1261400,326200,0.6744186046511628,0.5642857142857143,0.6421052631578947,0.543939393939394,0.7460526315789474,0.19115792785929295,"[[52, 24], [4, 6]]"
17,1255600,348700,0.7906976744186046,0.558531746031746,0.5776315789473684,0.5641891891891893,0.6901315789473684,0.1348170888721576,"[[65, 11], [7, 3]]"
18,1207800,322700,0.7674418604651163,0.5669934640522876,0.6078947368421053,0.5734126984126984,0.7684210526315789,0.17003813894609182,"[[62, 14], [6, 4]]"
19,1254100,316100,0.8372093023255814,0.5270833333333333,0.5171052631578947,0.5176282051282051,0.6282894736842106,0.043047301604613925,"[[71, 5], [9, 1]]"
20,1214900,313300,0.7906976744186046,0.5292792792792793,0.5342105263157895,0.5309090909090909,0.6026315789473684,0.06329801116278878,"[[66, 10], [8, 2]]"
21,1214200,304000,0.7790697674418605,0.48545454545454547,0.4842105263157895,0.4847051403342794,0.5532894736842106,-0.030309409216963297,"[[66, 10], [9, 1]]"
22,1234300,304500,0.8372093023255814,0.5270833333333333,0.5171052631578947,0.5176282051282051,0.5171052631578947,0.043047301604613925,"[[71, 5], [9, 1]]"
23,1263800,331300,0.813953488372093,0.4375,0.4605263157894737,0.44871794871794873,0.5947368421052632,-0.0993399267798783,"[[70, 6], [10, 0]]"
24,1175900,301500,0.8372093023255814,0.5270833333333333,0.5171052631578947,0.5176282051282051,0.5171052631578947,0.043047301604613925,"[[71, 5], [9, 1]]"
25,1270100,320400,0.7441860465116279,0.5745738636363636,0.638157894736842,0.5776785714285715,0.7875,0.20300707379194788,"[[59, 17], [5, 5]]"
26,1237900,300200,0.7790697674418605,0.5942655145326001,0.6578947368421053,0.6059802266698818,0.7763157894736842,0.2440002345114492,"[[62, 14], [5, 5]]"
27,1231300,327800,0.6511627906976745,0.5740950226244343,0.6723684210526315,0.5419034090909091,0.7085526315789474,0.22602337983166937,"[[49, 27], [3, 7]]"
28,1331200,358600,0.8604651162790697,0.6865079365079365,0.7473684210526316,0.7094594594594594,0.855263157894737,0.4295866560672141,"[[68, 8], [4, 6]]"
29,1252100,335400,0.7558139534883721,0.5375106564364877,0.5578947368421052,0.5386973180076629,0.6776315789473684,0.09320235154039996,"[[62, 14], [7, 3]]"
30,1267800,310000,0.7906976744186046,0.558531746031746,0.5776315789473684,0.5641891891891893,0.544078947368421,0.1348170888721576,"[[65, 11], [7, 3]]"
31,1212400,373300,0.8488372093023255,0.5922242314647378,0.5671052631578948,0.5757115749525616,0.5618421052631578,0.15733698003935154,"[[71, 5], [8, 2]]"
32,1390900,382900,0.7325581395348837,0.5008525149190111,0.5013157894736843,0.49476372924648787,0.6427631578947368,0.0021182352622818174,"[[61, 15], [8, 2]]"
33,1687800,554600,0.813953488372093,0.5777027027027026,0.5907894736842105,0.583030303030303,0.6592105263157895,0.16798318347047791,"[[67, 9], [7, 3]]"
34,1265200,316700,0.7790697674418605,0.5507042253521127,0.5710526315789474,0.5553741496598639,0.6894736842105262,0.12004446915105393,"[[64, 12], [7, 3]]"
35,1243900,343100,0.7790697674418605,0.5942655145326001,0.6578947368421053,0.6059802266698818,0.7078947368421054,0.2440002345114492,"[[62, 14], [5, 5]]"
36,1264900,310900,0.8255813953488372,0.6127502634351949,0.6407894736842106,0.6235774730084622,0.6289473684210526,0.25198452529309956,"[[67, 9], [6, 4]]"
37,1295700,332300,0.7674418604651163,0.4808558558558559,0.4776315789473684,0.4787878787878788,0.6861842105263158,-0.041387161144900354,"[[65, 11], [9, 1]]"
38,1193300,305800,0.8023255813953488,0.6108269394714407,0.6710526315789473,0.6265644955300127,0.7421052631578947,0.2753705840966363,"[[64, 12], [5, 5]]"
39,1236100,339800,0.5930232558139535,0.5224089635854342,0.5526315789473684,0.47331583552055995,0.6348684210526316,0.06868534446519091,"[[46, 30], [5, 5]]"
