,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,5171000,3422500,0.7002237136465325,0.647356417167738,0.733077528532074,0.6414324026627077,0.7560015741833924,0.37065061460517035,"[[247, 116], [18, 66]]"
1,5320800,3554100,0.680089485458613,0.6277322404371585,0.7023809523809523,0.6181746501084171,0.7359799291617474,0.3215622643870075,"[[242, 121], [22, 62]]"
2,5018700,3408900,0.6532438478747203,0.6153235653235654,0.6858520267611177,0.5962059620596205,0.7108421881149154,0.29280108161482443,"[[230, 133], [22, 62]]"
3,4952500,3364500,0.6778523489932886,0.6266531658125309,0.7010035419126328,0.6163273091411949,0.7450970746425292,0.31910960451084336,"[[241, 122], [22, 62]]"
4,5210500,3393100,0.697986577181208,0.6367016806722688,0.7134002361275089,0.6330830267838142,0.7459497573133936,0.34159725370377025,"[[250, 113], [22, 62]]"
5,5171700,3612600,0.6644295302013423,0.6434764242034117,0.733913813459268,0.6185659673235334,0.7666273120818575,0.36639387291230535,"[[226, 137], [13, 71]]"
6,4925300,3706000,0.70917225950783,0.6403289810547875,0.7157123179850453,0.6408173861444889,0.7576085530630986,0.3479694801778323,"[[256, 107], [23, 61]]"
7,5585600,3759300,0.6621923937360179,0.6269746192893402,0.7050865800865801,0.6081519625202464,0.7289944903581267,0.32274318228490134,"[[231, 132], [19, 65]]"
8,4907100,3310400,0.6666666666666666,0.6366339036524693,0.7215663124754034,0.6162647999308616,0.7460153482880756,0.34798546056637014,"[[230, 133], [16, 68]]"
9,5322000,3589600,0.6957494407158836,0.6451272937675648,0.7303227075954348,0.6376424586333508,0.7616915912370458,0.36565618412133344,"[[245, 118], [18, 66]]"
