Repeated_Times,Training_Time_Mean,Prediction_Time_Mean,Accuracy_Mean,Accuracy_Median,Accuracy_Q1,Accuracy_Q3,Precision_Mean,Precision_Median,Precision_Q1,Precision_Q3,Recall_Mean,Recall_Median,Recall_Q1,Recall_Q3,F1_Mean,F1_Median,F1_Q1,F1_Q3,AUC_Mean,AUC_Median,AUC_Q1,AUC_Q3,MCC_Mean,MCC_Median,MCC_Q1,MCC_Q3,CM_Mean
1,1199131340600.0,28011578000.0,0.9174147217235189,0.9174147217235189,0.9174147217235189,0.9174147217235189,0.8410633484162896,0.8410633484162896,0.8410633484162896,0.8410633484162896,0.873266754704523,0.873266754704523,0.873266754704523,0.873266754704523,0.8558561599522934,0.8558561599522934,0.8558561599522934,0.8558561599522934,0.949052020940433,0.949052020940433,0.949052020940433,0.949052020940433,0.7136038374672782,0.7136038374672782,0.7136038374672782,0.7136038374672782,"[[875.  57.]
 [ 35. 147.]]"
