,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,1694719500,32267400,0.8635547576301615,0.8228511530398324,0.608946847144272,0.6398134912531482,0.9134585907654578,0.3750926030760009,"[[920, 12], [140, 42]]"
1,1670647300,30843600,0.8716337522441652,0.8339178035324808,0.6380936659906618,0.6767220473607416,0.9045064377682404,0.4294737879282032,"[[918, 14], [129, 53]]"
2,814513500,14961800,0.8599640933572711,0.789249356065252,0.6112224685186058,0.6410133527234267,0.9081321039475546,0.3587256745703854,"[[914, 18], [138, 44]]"
3,1690011600,31041600,0.8734290843806104,0.8508525516137314,0.6369558553034949,0.6766927043131927,0.9200113191529501,0.43841218638022433,"[[921, 11], [130, 52]]"
4,855606700,16097200,0.874326750448833,0.8883637548891786,0.6264384756874027,0.6657493849068573,0.9163650191010705,0.4431889943598502,"[[927, 5], [135, 47]]"
5,1684357800,31135600,0.8734290843806104,0.8339635126193401,0.6457989435457246,0.685647670986141,0.9050311276706127,0.4413231347786748,"[[917, 15], [126, 56]]"
6,838656900,15772200,0.8617594254937163,0.801201771030993,0.6122954298919964,0.6430467820195918,0.909815238409659,0.3678237749909923,"[[916, 16], [138, 44]]"
7,850306200,16194800,0.8671454219030521,0.8123804971319312,0.6309897184360704,0.6665884732052578,0.9059213318869971,0.4045670938879303,"[[915, 17], [131, 51]]"
8,846361800,15150500,0.8563734290843806,0.7806339454496354,0.5980226854690374,0.6236645411933618,0.8961850917323021,0.33171368959839215,"[[915, 17], [143, 39]]"
9,827152400,16304100,0.8725314183123878,0.835873355078169,0.6408409187379145,0.6801051567239635,0.9206067537612602,0.43499292825881697,"[[918, 14], [128, 54]]"
10,853383900,17489800,0.8635547576301615,0.8139694357366771,0.613368391265387,0.645103957075788,0.8995660991369145,0.3773285562263656,"[[918, 14], [138, 44]]"
11,1653190000,31760400,0.8662477558348295,0.8348441926345609,0.6149778333254728,0.6482356257165685,0.8998078102155356,0.392426603434268,"[[921, 11], [138, 44]]"
12,849606600,16110000,0.8707360861759426,0.8360565476190476,0.6331356411828515,0.6709901306883906,0.9051372447295194,0.42304186053371773,"[[919, 13], [131, 51]]"
13,1714499600,30881000,0.8689407540394973,0.8581051716644936,0.6165872753855587,0.6514243585457227,0.9136531387067867,0.4086588125360376,"[[924, 8], [138, 44]]"
14,816469100,14555700,0.8680430879712747,0.8256158156253304,0.6271046550016507,0.6629349470499244,0.9135794463047682,0.4068773078368403,"[[918, 14], [133, 49]]"
15,854431400,15967200,0.8671454219030521,0.8234085612657918,0.624357402254398,0.6594229243786356,0.9016088525208698,0.4010897582628914,"[[918, 14], [134, 48]]"
16,1694928100,30753100,0.86983842010772,0.8484207206758618,0.6237560722539264,0.6602022420383238,0.9335441918596424,0.41530316580891624,"[[922, 10], [135, 47]]"
17,841633700,15879500,0.8680430879712747,0.8298148926564227,0.6248938829410933,0.6605031563889666,0.9024961090411735,0.40591557051022564,"[[919, 13], [134, 48]]"
18,857718000,15877200,0.8671454219030521,0.837040912773427,0.6177250860727256,0.6518897006038596,0.9277195444040938,0.39838760254948535,"[[921, 11], [137, 45]]"
19,818764200,16081100,0.8761220825852782,0.8840467188765866,0.6341437532424656,0.6754106667792745,0.9216708720464086,0.45394919667539635,"[[926, 6], [132, 50]]"
