,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,245979300,10302000,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8331874671801155,0.0,"[[197, 0], [29, 0]]"
1,125210000,5482300,0.8672566371681416,0.43555555555555553,0.49746192893401014,0.46445497630331756,0.8499912480308068,-0.025578473747136253,"[[196, 1], [29, 0]]"
2,195141200,10599100,0.8761061946902655,0.772795216741405,0.5319446875546998,0.5291666666666667,0.8403640819184317,0.18670145114830575,"[[196, 1], [27, 2]]"
3,124656200,5965000,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8450901452826886,0.0,"[[197, 0], [29, 0]]"
4,131030700,5641100,0.8805309734513275,0.8164414414414414,0.5491860668650447,0.558689520503363,0.793103448275862,0.24951560991336671,"[[196, 1], [26, 3]]"
5,125086100,5487000,0.8672566371681416,0.43555555555555553,0.49746192893401014,0.46445497630331756,0.7979170313320497,-0.025578473747136253,"[[196, 1], [29, 0]]"
6,125787800,6493700,0.8761061946902655,0.9377777777777778,0.5172413793103449,0.5001579778830963,0.8431647120602135,0.1737572182133049,"[[197, 0], [28, 1]]"
7,266916900,14528800,0.8716814159292036,0.6891891891891893,0.5294066164887099,0.5259998553554639,0.8049186066865045,0.14917659240372103,"[[195, 2], [27, 2]]"
8,129801400,5466700,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8018554174689306,0.0,"[[197, 0], [29, 0]]"
9,134154900,5936100,0.8761061946902655,0.9377777777777778,0.5172413793103449,0.5001579778830963,0.807544197444425,0.1737572182133049,"[[197, 0], [28, 1]]"
10,130849000,5210100,0.8672566371681416,0.6038863976083707,0.5121652371783652,0.4955357142857143,0.7905653772098722,0.07110000468387534,"[[195, 2], [28, 1]]"
11,130656600,5046700,0.8761061946902655,0.772795216741405,0.5319446875546998,0.5291666666666667,0.8814983371258532,0.18670145114830575,"[[196, 1], [27, 2]]"
12,289339300,14092600,0.8761061946902655,0.9377777777777778,0.5172413793103449,0.5001579778830963,0.8622440049011026,0.1737572182133049,"[[197, 0], [28, 1]]"
13,129306000,5804200,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8295116401190268,0.0,"[[197, 0], [29, 0]]"
14,124204700,4804000,0.8805309734513275,0.8164414414414414,0.5491860668650447,0.558689520503363,0.79922982671101,0.24951560991336671,"[[196, 1], [26, 3]]"
15,98599800,5679900,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.7965167162611588,0.0,"[[197, 0], [29, 0]]"
16,123368500,5316100,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8232102223000175,0.0,"[[197, 0], [29, 0]]"
17,125743100,5398800,0.8849557522123894,0.9417040358744395,0.5517241379310345,0.562797619047619,0.7732364782075967,0.30230289761273615,"[[197, 0], [26, 3]]"
18,123424000,7343400,0.8716814159292036,0.6875,0.514703308244355,0.4978162592904758,0.7888149833712585,0.1050118144937332,"[[196, 1], [28, 1]]"
19,237489900,9020900,0.8761061946902655,0.9377777777777778,0.5172413793103449,0.5001579778830963,0.7369158060563626,0.1737572182133049,"[[197, 0], [28, 1]]"
20,247622900,9313900,0.8672566371681416,0.6038863976083707,0.5121652371783652,0.4955357142857143,0.852179240329074,0.07110000468387534,"[[195, 2], [28, 1]]"
21,94470800,5863000,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8049186066865045,0.0,"[[197, 0], [29, 0]]"
22,128803800,5392800,0.8761061946902655,0.9377777777777778,0.5172413793103449,0.5001579778830963,0.8457027831262034,0.1737572182133049,"[[197, 0], [28, 1]]"
23,120822800,4716000,0.8672566371681416,0.6038863976083707,0.5121652371783652,0.4955357142857143,0.7541571853667075,0.07110000468387534,"[[195, 2], [28, 1]]"
24,259156500,10837700,0.8584070796460177,0.4349775784753363,0.49238578680203043,0.46190476190476193,0.8964642044460004,-0.04450144178055507,"[[194, 3], [29, 0]]"
25,248963400,10377500,0.8672566371681416,0.6389140271493212,0.5268685454227201,0.5229383619476499,0.844389987747243,0.12218703447280342,"[[194, 3], [27, 2]]"
26,122995200,5299300,0.8672566371681416,0.6038863976083707,0.5121652371783652,0.4955357142857143,0.8396639243829862,0.07110000468387534,"[[195, 2], [28, 1]]"
27,126779600,5100700,0.8716814159292036,0.4358407079646018,0.5,0.4657210401891253,0.8548923507789252,0.0,"[[197, 0], [29, 0]]"
28,257217800,10033300,0.8761061946902655,0.9377777777777778,0.5172413793103449,0.5001579778830963,0.8607561701382812,0.1737572182133049,"[[197, 0], [28, 1]]"
29,249505200,9496800,0.8672566371681416,0.43555555555555553,0.49746192893401014,0.46445497630331756,0.8335375459478382,-0.025578473747136253,"[[196, 1], [29, 0]]"
