,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,3607000,499500,0.8628318584070797,0.7075867861142218,0.75958340626641,0.7283969761581701,0.8977769998249606,0.4642675307855434,"[[177, 20], [11, 18]]"
1,3452000,492900,0.9203539823008849,0.8181968569065343,0.8366882548573429,0.8270408163265306,0.9432872396289165,0.6546239972776822,"[[187, 10], [8, 21]]"
2,3381200,474200,0.8893805309734514,0.7575051759834368,0.848328373884124,0.7911352630216998,0.9249081043234728,0.5989870089310977,"[[178, 19], [6, 23]]"
3,3237800,471600,0.8716814159292036,0.71875,0.7499562401540346,0.7325662055739177,0.8596184141431823,0.4676662379676133,"[[180, 17], [12, 17]]"
4,3899100,556300,0.8495575221238938,0.6776364996260285,0.7078592683353755,0.6905605670103092,0.8669700682653597,0.38430921322249595,"[[177, 20], [14, 15]]"
5,3696700,495800,0.8761061946902655,0.7283470456245325,0.7671976194643795,0.7451675257731959,0.8074566777524943,0.49401938019717057,"[[180, 17], [11, 18]]"
6,3734100,529700,0.8893805309734514,0.7528994845360825,0.774811832662349,0.7631126577501992,0.9007526693506038,0.5272561837464753,"[[183, 14], [11, 18]]"
7,4285700,525600,0.8938053097345132,0.7626465954839838,0.7626465954839838,0.7626465954839838,0.9068790477857517,0.5252931909679678,"[[185, 12], [12, 17]]"
8,3189800,460800,0.8761061946902655,0.7264876746742032,0.7524943112200244,0.7382961124896609,0.8396639243829862,0.4782754412122283,"[[181, 16], [12, 17]]"
9,3817500,507500,0.8849557522123894,0.7442508710801394,0.6840539121302293,0.7076616915422885,0.8641694381235779,0.4240534323102028,"[[188, 9], [17, 12]]"
10,3821400,564300,0.8141592920353983,0.6526000230600715,0.7316646245405216,0.67461949814891,0.8694206196394187,0.3760426946349917,"[[166, 31], [11, 18]]"
11,3656000,519100,0.8938053097345132,0.7619720521274926,0.7920532119726938,0.7756823821339951,0.9261333800105024,0.5532080233362933,"[[183, 14], [10, 19]]"
12,3197900,465500,0.9203539823008849,0.8181968569065343,0.8366882548573429,0.8270408163265306,0.9260458603185716,0.6546239972776822,"[[187, 10], [8, 21]]"
13,4071600,530000,0.8716814159292036,0.71,0.6911430071766147,0.6998397068926037,0.8718711710134781,0.4006995458299852,"[[184, 13], [16, 13]]"
14,3309500,472500,0.8672566371681416,0.7060380479735319,0.7180115525993349,0.7117346938775511,0.8515666024855593,0.4238805243615041,"[[181, 16], [14, 15]]"
15,4092000,512800,0.9203539823008849,0.8400085671449988,0.777875021879923,0.8044230769230769,0.9546647995799055,0.614751618248469,"[[191, 6], [12, 17]]"
16,3572600,488900,0.8451327433628318,0.6618878865979381,0.6759145807806757,0.6683577208502788,0.8574304218449151,0.33751112399057814,"[[178, 19], [16, 13]]"
17,3323200,492800,0.8893805309734514,0.7527210884353741,0.760108524417994,0.7563289774442576,0.8361631367057589,0.5127764011817805,"[[184, 13], [12, 17]]"
18,4230800,519600,0.8849557522123894,0.7431998286571,0.6987572203745842,0.7175,0.8800980220549623,0.4397168267849679,"[[187, 10], [16, 13]]"
19,3404300,494100,0.8451327433628318,0.6618878865979381,0.6759145807806757,0.6683577208502788,0.8120077017328899,0.33751112399057814,"[[178, 19], [16, 13]]"
