Repeated_Times,Training_Time_Mean,Prediction_Time_Mean,Accuracy_Mean,Accuracy_Median,Accuracy_Q1,Accuracy_Q3,Precision_Mean,Precision_Median,Precision_Q1,Precision_Q3,Recall_Mean,Recall_Median,Recall_Q1,Recall_Q3,F1_Mean,F1_Median,F1_Q1,F1_Q3,AUC_Mean,AUC_Median,AUC_Q1,AUC_Q3,MCC_Mean,MCC_Median,MCC_Q1,MCC_Q3,CM_Mean
10,3233040.0,463160.0,0.8639534883720931,0.872093023255814,0.8517441860465116,0.8808139534883721,0.6716622289740946,0.7003466995333434,0.639231038404339,0.7120395449620802,0.7232894736842106,0.7493421052631579,0.6904605263157895,0.7957236842105262,0.6878076504362233,0.7098695632323545,0.6552705887238262,0.7389724952151567,0.8688157894736841,0.8756578947368421,0.843421052631579,0.8861842105263158,0.39263368148575256,0.4306657557157728,0.36170582008045654,0.4965758149313272,"[[68.9  7.1]
 [ 4.6  5.4]]"
20,3181510.0,455765.0,0.8546511627906975,0.8662790697674418,0.8255813953488372,0.8837209302325582,0.6776703795675989,0.6862065018315019,0.6427049080501765,0.7164465962441314,0.7288815789473685,0.7407894736842104,0.6786184210526316,0.7990131578947368,0.6880743169752348,0.6957823129251701,0.663817535313442,0.7250013298596067,0.8657894736842107,0.8697368421052631,0.8378289473684211,0.8848684210526315,0.4002270057934189,0.41473384330390506,0.363463109520674,0.4809916009652064,"[[67.85  8.15]
 [ 4.35  5.65]]"
50,3220424.0,461792.0,0.8369767441860465,0.8430232558139534,0.8052325581395349,0.8808139534883721,0.6799643196010074,0.6791763791763792,0.6266856919030832,0.7115384615384616,0.7436315789473684,0.7453947368421052,0.6802631578947369,0.8039473684210526,0.6859895139685694,0.6939781021897811,0.6355185659411011,0.7239568135395389,0.8715131578947367,0.8717105263157894,0.8411184210526316,0.8947368421052633,0.41255814864300405,0.42004339092092374,0.34503064871707356,0.48709870904627295,"[[65.76 10.24]
 [ 3.78  6.22]]"
