,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,3176000,459300,0.872093023255814,0.712206572769953,0.7973684210526315,0.7425850340136055,0.8842105263157894,0.5024083338544109,"[[68, 8], [3, 7]]"
1,3244100,461100,0.9186046511627907,0.7981818181818181,0.8236842105263158,0.8101545253863134,0.9276315789473684,0.6213428889477476,"[[72, 4], [3, 7]]"
2,3227900,516500,0.8604651162790697,0.6973214285714286,0.7907894736842105,0.7281348788198103,0.9131578947368422,0.4790782581620763,"[[67, 9], [3, 7]]"
3,3095500,437500,0.872093023255814,0.4411764705882353,0.4934210526315789,0.4658385093167702,0.819078947368421,-0.039344473768231684,"[[75, 1], [10, 0]]"
4,3311600,458600,0.8488372093023255,0.671830985915493,0.7407894736842104,0.6957823129251701,0.8868421052631579,0.40681736767857163,"[[67, 9], [4, 6]]"
5,3205500,461900,0.8953488372093024,0.7486828240252897,0.8105263157894737,0.7741464838050773,0.8710526315789473,0.5557789529829111,"[[70, 6], [3, 7]]"
6,3212400,469000,0.8372093023255814,0.6039473684210527,0.6039473684210527,0.6039473684210527,0.8368421052631579,0.20789473684210527,"[[69, 7], [7, 3]]"
7,3307800,460300,0.872093023255814,0.7033719704952581,0.7539473684210527,0.7239568135395389,0.8631578947368421,0.45451414375297394,"[[69, 7], [4, 6]]"
8,3162300,446300,0.8837209302325582,0.7115384615384616,0.6736842105263158,0.6897546897546898,0.8802631578947369,0.38335826944652757,"[[72, 4], [6, 4]]"
9,3387300,461100,0.7790697674418605,0.6283643892339544,0.7447368421052631,0.6437758883802049,0.8059210526315789,0.35448833695843285,"[[60, 16], [3, 7]]"
