repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,14462850,1372770,0.894165170556553,0.8002197745341275,0.8697625336037353,0.8275602247473843,0.9438926684903081,0.6662486289733033,"[[844.4, 87.6], [30.3, 151.7]]","[0.9462458142715654, 0.9465287930953167, 0.9352685940668772, 0.9508972786869782, 0.948155921331887, 0.9439819836815546, 0.9413850634344196, 0.9373791444606896, 0.9440468329953309, 0.9450372588784606]"
20,11215335,1133710,0.8944793536804309,0.8010845487011009,0.8655287577229636,0.8267591149439223,0.9436649589680707,0.6633187151459408,"[[846.75, 85.25], [32.3, 149.7]]","[0.9462458142715654, 0.9465287930953167, 0.9352685940668772, 0.9508972786869782, 0.948155921331887, 0.9439819836815546, 0.9413850634344196, 0.9373791444606896, 0.9440468329953309, 0.9450372588784606, 0.9416533037777672, 0.9195691647408386, 0.9456091119181249, 0.954540631042777, 0.9466997594679998, 0.9415648728953451, 0.9434101306418903, 0.9386407583832476, 0.9562385039852851, 0.946446257605056]"
50,10419148,1083530,0.8961759425493717,0.8036810095854201,0.862165377540914,0.8276023298659205,0.942424244210725,0.6631326966249802,"[[850.62, 81.38], [34.28, 147.72]]","[0.9462458142715654, 0.9465287930953167, 0.9352685940668772, 0.9508972786869782, 0.948155921331887, 0.9439819836815546, 0.9413850634344196, 0.9373791444606896, 0.9440468329953309, 0.9450372588784606, 0.9416533037777672, 0.9195691647408386, 0.9456091119181249, 0.954540631042777, 0.9466997594679998, 0.9415648728953451, 0.9434101306418903, 0.9386407583832476, 0.9562385039852851, 0.946446257605056, 0.9485862849596756, 0.9502428901570532, 0.9528309673159459, 0.9454617271140876, 0.9391860821581852, 0.9519820308446918, 0.9460041031929445, 0.9430623025043625, 0.9455029948592181, 0.9484565863321227, 0.9420895627977174, 0.9420541904447484, 0.9317667311229543, 0.9300541197000425, 0.9329811819082205, 0.9270916851388954, 0.944158845446399, 0.9471831816252416, 0.9471006461349809, 0.9402443050511721, 0.9385935952459559, 0.9452907607414045, 0.9444713012309579, 0.9421720982879782, 0.9488987407442343, 0.9326392491628543, 0.9388588878932227, 0.9373260859312361, 0.9240673489600528, 0.939554544168278]"
