repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,7561950,959340,0.8932885906040269,0.8212747443904428,0.8441706021251477,0.8316079121144722,0.9335858585858586,0.6649231073336974,"[[335.0, 28.0], [19.7, 64.3]]","[0.9478223796405615, 0.9390003935458481, 0.9266692903056539, 0.9591368227731865, 0.9093532729896366, 0.9060737242555424, 0.9265709038436312, 0.9404761904761905, 0.9546110455201364, 0.9261445625081989]"
20,5641580,773650,0.8966442953020135,0.8259660132668045,0.8514979338842975,0.8374063876742799,0.9375770693952512,0.6768429147920293,"[[335.35, 27.65], [18.55, 65.45]]","[0.9478223796405615, 0.9390003935458481, 0.9266692903056539, 0.9591368227731865, 0.9093532729896366, 0.9060737242555424, 0.9265709038436312, 0.9404761904761905, 0.9546110455201364, 0.9261445625081989, 0.9291289518562246, 0.9541191132100223, 0.9575954348681621, 0.9195362718089991, 0.9590384363111636, 0.9635642135642135, 0.9622195985832349, 0.9283582579037125, 0.906270497179588, 0.9358520267611177]"
50,7025226,898874,0.9,0.8310917747573504,0.8587337662337662,0.8431929760515895,0.9413029647120557,0.6890248006984477,"[[335.72, 27.28], [17.42, 66.58]]","[0.9478223796405615, 0.9390003935458481, 0.9266692903056539, 0.9591368227731865, 0.9093532729896366, 0.9060737242555424, 0.9265709038436312, 0.9404761904761905, 0.9546110455201364, 0.9261445625081989, 0.9291289518562246, 0.9541191132100223, 0.9575954348681621, 0.9195362718089991, 0.9590384363111636, 0.9635642135642135, 0.9622195985832349, 0.9283582579037125, 0.906270497179588, 0.9358520267611177, 0.9615308933490753, 0.9286042240587695, 0.9489374262101535, 0.9160927456382001, 0.9046963137872229, 0.9264725173816083, 0.9378197560015743, 0.9466417420962876, 0.9487078577987669, 0.9566115702479339, 0.9603502558048013, 0.9357864357864358, 0.9449035812672176, 0.948675062311426, 0.927784336875246, 0.9518562245834973, 0.9610717565263021, 0.9614653023743933, 0.9522825659189296, 0.9514954742227469, 0.9393283484192576, 0.9477567886658796, 0.9641217368490096, 0.952544929817657, 0.9308343171979536, 0.9321133412042503, 0.9545126590581136, 0.9413616686343959, 0.9450019677292405, 0.9342450478814115]"
