,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,12196800,1213700,0.8967684021543986,0.8037272315404365,0.8675600150922039,0.8297303942742842,0.9462458142715654,0.6682454214101766,"[[849, 83], [32, 150]]"
1,11529600,1187200,0.8967684021543986,0.8033962439352786,0.8852461915766636,0.8345915530782808,0.9465287930953167,0.6837609158608894,"[[841, 91], [24, 158]]"
2,10192400,1150500,0.8788150807899462,0.778606495892343,0.8656734896005283,0.809814670789309,0.9352685940668772,0.6383698287930855,"[[825, 107], [28, 154]]"
3,11552500,1178800,0.9066427289048474,0.8201799877974374,0.8712505305852944,0.8421692196193185,0.9508972786869782,0.6895418489188072,"[[861, 71], [33, 149]]"
4,10433500,1089300,0.9048473967684022,0.816615841505222,0.8745991133330189,0.8409771600948072,0.948155921331887,0.6887786683544833,"[[857, 75], [31, 151]]"
5,11917300,1231600,0.8886894075403949,0.7915112665112665,0.8538886006697166,0.8167452029206996,0.9439819836815546,0.6423784373253165,"[[844, 88], [36, 146]]"
6,6791100,817500,0.8922800718132855,0.7968612102375197,0.8648776116587276,0.8239570164348926,0.9413850634344196,0.6582340294624263,"[[844, 88], [32, 150]]"
7,9863400,1056200,0.8850987432675045,0.7866388888888889,0.8650073102862803,0.8162171079765734,0.9373791444606896,0.6469166557039052,"[[834, 98], [30, 152]]"
8,6984400,828700,0.8949730700179533,0.800836053237802,0.8841732302032732,0.8323055446550915,0.9440468329953309,0.6799210493402017,"[[839, 93], [24, 158]]"
9,12803900,1291500,0.8967684021543986,0.8038245257950807,0.8653492430316465,0.8290943776305872,0.9450372588784606,0.6663394345637415,"[[850, 82], [33, 149]]"
10,10459100,1019800,0.8886894075403949,0.7915090150959423,0.856099372730274,0.8174204975019166,0.9416533037777672,0.6443793212724475,"[[843, 89], [35, 147]]"
11,6007400,707000,0.8608617594254937,0.7535877430569592,0.8328361552610479,0.7816390664617991,0.9195691647408386,0.5810444713458852,"[[815, 117], [38, 144]]"
12,11685300,1169500,0.8949730700179533,0.8012927801975673,0.8576439654765835,0.8248076873964173,0.9456091119181249,0.6565227937530355,"[[851, 81], [36, 146]]"
13,10900300,1109900,0.9102333931777379,0.8277075431942689,0.8667641371504032,0.8452158641234272,0.954540631042777,0.6933725530112207,"[[868, 64], [36, 146]]"
14,9242100,1065600,0.8976660682226212,0.8058366662626752,0.8570426354761118,0.8276608910891089,0.9466997594679998,0.6608985681559724,"[[855, 77], [37, 145]]"
15,11954500,1197100,0.8994614003590664,0.8101032448377581,0.8470617365467151,0.8266417678182384,0.9415648728953451,0.656124898665379,"[[862, 70], [42, 140]]"
16,8465600,942500,0.8895870736086176,0.7932016728411214,0.8765328019619865,0.824320633882724,0.9434101306418903,0.6645300517352367,"[[835, 97], [26, 156]]"
17,12227800,1235000,0.895870736086176,0.8030238758938311,0.8537589020421639,0.8246373979503213,0.9386407583832476,0.6548202612282628,"[[854, 78], [38, 144]]"
18,11248100,1155700,0.9120287253141831,0.826675407925408,0.8965771353110409,0.8551695958566818,0.9562385039852851,0.7198666472385673,"[[857, 75], [23, 159]]"
19,10743300,1063600,0.8985637342908438,0.8065552793752114,0.8686329764655945,0.8320666493239683,0.946446257605056,0.6723284467797745,"[[851, 81], [32, 150]]"
