,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,1093900,79100,0.8407960199004975,0.7586690464048955,0.8092987804878049,0.7778391820945012,0.8804878048780488,0.5657067105947307,"[[138, 22], [10, 31]]"
1,1119200,85100,0.8308457711442786,0.7443137254901961,0.7849085365853659,0.7603786816269285,0.8946646341463415,0.527663021244167,"[[138, 22], [12, 29]]"
2,2189700,85300,0.8557213930348259,0.777403414195867,0.7823932926829269,0.7798466593647316,0.8987804878048781,0.559774467214276,"[[145, 15], [14, 27]]"
3,1046800,85100,0.8855721393034826,0.8168211920529802,0.8646341463414634,0.8366488816649589,0.9407012195121951,0.6797759186882785,"[[144, 16], [7, 34]]"
4,1162400,92700,0.8706467661691543,0.7973197015750206,0.828048780487805,0.810871453387377,0.9160060975609756,0.6246130498690645,"[[144, 16], [10, 31]]"
5,2306200,100100,0.8855721393034826,0.8176062091503268,0.8555640243902439,0.8340453027964246,0.9236280487804878,0.6720992245102495,"[[145, 15], [8, 33]]"
6,1132500,85200,0.8656716417910447,0.7960929932192444,0.7795731707317073,0.7873182584159579,0.8754573170731708,0.5754290814539915,"[[148, 12], [15, 26]]"
7,1123300,91100,0.8507462686567164,0.77988614800759,0.7248475609756098,0.7462121212121212,0.9092987804878049,0.5017238990933764,"[[150, 10], [20, 21]]"
8,2546800,115100,0.8557213930348259,0.7875369822485208,0.7370426829268293,0.7572969146854311,0.8804878048780488,0.5221438028469683,"[[150, 10], [19, 22]]"
9,1354600,95100,0.8606965174129353,0.7834346504559271,0.8127286585365854,0.7963231036479443,0.8844512195121952,0.5954431560438597,"[[143, 17], [11, 30]]"
