,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,1333800,96700,0.8407960199004975,0.7586690464048955,0.8092987804878049,0.7778391820945012,0.8804878048780488,0.5657067105947307,"[[138, 22], [10, 31]]"
1,1148900,80300,0.8308457711442786,0.7443137254901961,0.7849085365853659,0.7603786816269285,0.8946646341463415,0.527663021244167,"[[138, 22], [12, 29]]"
2,2294600,124400,0.8557213930348259,0.777403414195867,0.7823932926829269,0.7798466593647316,0.8987804878048781,0.559774467214276,"[[145, 15], [14, 27]]"
3,1065700,81100,0.8855721393034826,0.8168211920529802,0.8646341463414634,0.8366488816649589,0.9407012195121951,0.6797759186882785,"[[144, 16], [7, 34]]"
4,1369700,99500,0.8706467661691543,0.7973197015750206,0.828048780487805,0.810871453387377,0.9160060975609756,0.6246130498690645,"[[144, 16], [10, 31]]"
5,2276500,116300,0.8855721393034826,0.8176062091503268,0.8555640243902439,0.8340453027964246,0.9236280487804878,0.6720992245102495,"[[145, 15], [8, 33]]"
6,1100400,79500,0.8656716417910447,0.7960929932192444,0.7795731707317073,0.7873182584159579,0.8754573170731708,0.5754290814539915,"[[148, 12], [15, 26]]"
7,1058900,78000,0.8507462686567164,0.77988614800759,0.7248475609756098,0.7462121212121212,0.9092987804878049,0.5017238990933764,"[[150, 10], [20, 21]]"
8,2354700,78800,0.8557213930348259,0.7875369822485208,0.7370426829268293,0.7572969146854311,0.8804878048780488,0.5221438028469683,"[[150, 10], [19, 22]]"
9,1092900,113200,0.8606965174129353,0.7834346504559271,0.8127286585365854,0.7963231036479443,0.8844512195121952,0.5954431560438597,"[[143, 17], [11, 30]]"
10,1231000,98400,0.8109452736318408,0.7202320244773075,0.7633384146341464,0.7361840287372202,0.8611280487804878,0.4816453142200085,"[[135, 25], [13, 28]]"
11,1090600,79000,0.8756218905472637,0.805877243775333,0.8221036585365853,0.8135089998144369,0.8954268292682926,0.6277712299337131,"[[146, 14], [11, 30]]"
12,1223400,115000,0.8507462686567164,0.7694444444444444,0.7883384146341463,0.7781130409184576,0.9144817073170732,0.5574627662654769,"[[143, 17], [13, 28]]"
13,1061400,84000,0.8258706467661692,0.7423029556650247,0.7999237804878049,0.7622105796856515,0.8873475609756097,0.5391564466327864,"[[135, 25], [10, 31]]"
14,1011200,68600,0.8308457711442786,0.7494517543859649,0.8121189024390244,0.770609559613319,0.9125,0.5580631067914684,"[[135, 25], [9, 32]]"
15,1049400,100400,0.8955223880597015,0.8312908496732027,0.8708841463414634,0.8484761460315181,0.9413109756097562,0.7010578406145497,"[[146, 14], [7, 34]]"
16,2270700,82200,0.8557213930348259,0.778416149068323,0.7733231707317073,0.7758163147571246,0.8955792682926829,0.551715813245427,"[[146, 14], [15, 26]]"
17,1056900,77300,0.8208955223880597,0.7278944459795524,0.7514481707317073,0.7381297046902142,0.8530487804878049,0.47876358074304,"[[139, 21], [15, 26]]"
18,2229100,89100,0.8258706467661692,0.7322551662174304,0.7364329268292682,0.734297692336745,0.8442073170731709,0.46866947295511047,"[[142, 18], [17, 24]]"
19,982700,67100,0.8507462686567164,0.7714813870474247,0.8246189024390245,0.791724233213595,0.9083841463414635,0.5937271760529714,"[[139, 21], [9, 32]]"
