repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,7951830,137810,0.7872093023255814,0.6203398423629951,0.7102631578947368,0.6332662571518614,0.8093421052631579,0.31709026920654637,"[[61.6, 14.4], [3.9, 6.1]]","[0.8657894736842106, 0.8052631578947368, 0.9144736842105263, 0.8223684210526316, 0.7947368421052632, 0.8118421052631579, 0.75, 0.8026315789473684, 0.7907894736842105, 0.7355263157894737]"
20,9919030,129425,0.7831395348837209,0.6151798287707079,0.6971052631578948,0.626256133646055,0.7880921052631579,0.3000963573427458,"[[61.5, 14.5], [4.15, 5.85]]","[0.8657894736842106, 0.8052631578947368, 0.9144736842105263, 0.8223684210526316, 0.7947368421052632, 0.8118421052631579, 0.75, 0.8026315789473684, 0.7907894736842105, 0.7355263157894737, 0.7671052631578947, 0.8289473684210527, 0.8039473684210526, 0.7907894736842106, 0.7381578947368421, 0.6342105263157894, 0.7078947368421052, 0.8802631578947369, 0.8710526315789474, 0.6460526315789473]"
50,10114758,128706,0.7962790697674419,0.6255446501606764,0.7058421052631578,0.6392366313807475,0.7922631578947368,0.3201390099125394,"[[62.6, 13.4], [4.12, 5.88]]","[0.8657894736842106, 0.8052631578947368, 0.9144736842105263, 0.8223684210526316, 0.7947368421052632, 0.8118421052631579, 0.75, 0.8026315789473684, 0.7907894736842105, 0.7355263157894737, 0.7671052631578947, 0.8289473684210527, 0.8039473684210526, 0.7907894736842106, 0.7381578947368421, 0.6342105263157894, 0.7078947368421052, 0.8802631578947369, 0.8710526315789474, 0.6460526315789473, 0.7907894736842105, 0.8460526315789474, 0.7815789473684212, 0.8078947368421052, 0.8131578947368421, 0.7473684210526316, 0.6763157894736842, 0.7381578947368421, 0.8539473684210526, 0.7789473684210526, 0.7618421052631579, 0.8697368421052631, 0.781578947368421, 0.8263157894736842, 0.8052631578947369, 0.8552631578947368, 0.8828947368421053, 0.7157894736842105, 0.8171052631578948, 0.7263157894736842, 0.7131578947368421, 0.7986842105263158, 0.8013157894736842, 0.7736842105263158, 0.831578947368421, 0.8157894736842104, 0.8013157894736842, 0.7671052631578947, 0.8, 0.8723684210526317]"
