repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,22511770,324670,0.8172259507829978,0.7262032250521637,0.8037436048799685,0.7481866803224081,0.8827987668896761,0.5241223549114352,"[[299.6, 63.4], [18.3, 65.7]]","[0.9078774760592944, 0.897251738160829, 0.8686868686868686, 0.9090909090909091, 0.8322182867637413, 0.887150728059819, 0.8760986488259215, 0.8690148235602781, 0.9021382657746293, 0.8784599239144695]"
20,22429645,331270,0.8189038031319911,0.7285191612800841,0.8070641479732389,0.7506936631200707,0.8825314836678473,0.5296483633407506,"[[299.85, 63.15], [17.8, 66.2]]","[0.9078774760592944, 0.897251738160829, 0.8686868686868686, 0.9090909090909091, 0.8322182867637413, 0.887150728059819, 0.8760986488259215, 0.8690148235602781, 0.9021382657746293, 0.8784599239144695, 0.8976780794962614, 0.893316279679916, 0.884920634920635, 0.8676702085792996, 0.907975862521317, 0.8936770300406665, 0.8508789190607372, 0.878656696838515, 0.8509445100354192, 0.8969237832874196]"
50,21925028,333094,0.817986577181208,0.7272372436904122,0.8040289256198346,0.7489333701666427,0.8831759149940968,0.525502828650091,"[[299.98, 63.02], [18.34, 65.66]]","[0.9078774760592944, 0.897251738160829, 0.8686868686868686, 0.9090909090909091, 0.8322182867637413, 0.887150728059819, 0.8760986488259215, 0.8690148235602781, 0.9021382657746293, 0.8784599239144695, 0.8976780794962614, 0.893316279679916, 0.884920634920635, 0.8676702085792996, 0.907975862521317, 0.8936770300406665, 0.8508789190607372, 0.878656696838515, 0.8509445100354192, 0.8969237832874196, 0.8874458874458875, 0.8754427390791027, 0.8941361668634396, 0.8612094975731339, 0.8699658926931655, 0.8558638331365604, 0.8857733175914995, 0.873015873015873, 0.8835432244523154, 0.8578971533516989, 0.910238751147842, 0.8731798504525777, 0.9037452446543355, 0.9123048668503214, 0.8693755739210285, 0.8914469369014824, 0.9074511347238621, 0.8967926013380559, 0.8998425816607635, 0.8547487865669684, 0.862914862914863, 0.8791158336612882, 0.8930539157811885, 0.8943001443001444, 0.8794437885346976, 0.8790502426866063, 0.8972845336481701, 0.8923980060343697, 0.8705562114653024, 0.8966286239013511]"
