repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
10,327123160,10704730,0.8438478747203579,0.7493522911522998,0.6902056277056278,0.7115845427324785,0.8683621933621934,0.43526265838434125,"[[339.9, 23.1], [46.7, 37.3]]","[0.8860356814902269, 0.840843499934409, 0.8451069132887314, 0.9324740915650006, 0.8586514495605404, 0.8531746031746031, 0.8855109536927719, 0.8780663780663781, 0.8743932834841925, 0.8293650793650794]"
20,329240195,10962140,0.8562639821029082,0.7760729197750215,0.710660173160173,0.7345154323047847,0.8787862390135117,0.481918615615463,"[[342.65, 20.35], [43.9, 40.1]]","[0.8860356814902269, 0.840843499934409, 0.8451069132887314, 0.9324740915650006, 0.8586514495605404, 0.8531746031746031, 0.8855109536927719, 0.8780663780663781, 0.8743932834841925, 0.8293650793650794, 0.8687524596615506, 0.8797389479207661, 0.902925357470812, 0.883739997376361, 0.8965958284140103, 0.9247999475272203, 0.9071559753377935, 0.8989571035025581, 0.8840679522497704, 0.845369277187459]"
50,340173870,11489276,0.8583445190156599,0.7806870082934261,0.7141371507280598,0.7382784782555302,0.8824478551751279,0.48981485953371995,"[[343.1, 19.9], [43.42, 40.58]]","[0.8860356814902269, 0.840843499934409, 0.8451069132887314, 0.9324740915650006, 0.8586514495605404, 0.8531746031746031, 0.8855109536927719, 0.8780663780663781, 0.8743932834841925, 0.8293650793650794, 0.8687524596615506, 0.8797389479207661, 0.902925357470812, 0.883739997376361, 0.8965958284140103, 0.9247999475272203, 0.9071559753377935, 0.8989571035025581, 0.8840679522497704, 0.845369277187459, 0.884920634920635, 0.9017119244391972, 0.8955135773317591, 0.873573396300669, 0.8469762560671652, 0.8613406795224976, 0.8749508067689886, 0.9168306441033715, 0.8861012724649089, 0.9055162009707465, 0.9020398793126067, 0.8394004984914076, 0.89275875639512, 0.8995802177620359, 0.8546176046176045, 0.8786239013511741, 0.8891840482749573, 0.8968909878000787, 0.8963006690279418, 0.8691132100223009, 0.865702479338843, 0.9078446805719532, 0.8869867506231143, 0.8771808999081726, 0.9219139446412175, 0.8658664567755477, 0.918699986881805, 0.880394857667585, 0.8793454020726748, 0.8767873540600813]"
