repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
1,223366518100,6120683100,0.8716814159292036,0.7234042553191489,0.7793628566427446,0.7459197518899011,0.9231577104848592,0.4996432765567952,"[[178.0, 19.0], [10.0, 19.0]]",[0.9231577104848592]
1,335005073700,6042502300,0.8451327433628318,0.6843944099378881,0.7494311220024505,0.7075893682303797,0.8974269210572379,0.42892285815417797,"[[173.0, 24.0], [11.0, 18.0]]",[0.8974269210572379]
