repeated_times,Training_Time,Prediction_Time,Accuracy,Precision,Recall,F1,AUC,MCC,CM,CV_list(AUC)
1,456886822500,12205053100,0.8232662192393736,0.7304968944099379,0.8042601338055884,0.7533405511123529,0.8792798110979929,0.5296452244094731,"[[303.0, 60.0], [19.0, 65.0]]",[0.8792798110979929]
