,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,4067700,607500,0.8948545861297539,0.8246029753311155,0.8391873278236914,0.8315682297387219,0.9478223796405615,0.6636300650397952,"[[337, 26], [21, 63]]"
1,6773200,875600,0.8926174496644296,0.8181089743589743,0.8515348288075562,0.8330532212885153,0.9390003935458481,0.6688090425328572,"[[333, 30], [18, 66]]"
2,7558700,831500,0.8791946308724832,0.7974424552429668,0.8432703659976387,0.8167031164570804,0.9266692903056539,0.6390717658432093,"[[327, 36], [18, 66]]"
3,6286900,765700,0.9105145413870246,0.8470300061236986,0.8717040535222353,0.8585084831602937,0.9591368227731865,0.7183104063565415,"[[339, 24], [16, 68]]"
4,6753500,787500,0.8747203579418344,0.7922841396203306,0.8130657221566313,0.8019118764244112,0.9093532729896366,0.6049930420927779,"[[331, 32], [24, 60]]"
5,3961900,516200,0.8769574944071589,0.7950657894736842,0.8235930735930737,0.8079071766222605,0.9060737242555424,0.6180007952355927,"[[330, 33], [22, 62]]"
6,3784600,596800,0.8993288590604027,0.8304574638844302,0.8510920897284534,0.8401351082853169,0.9265709038436312,0.6812371145542483,"[[337, 26], [19, 65]]"
7,5666600,743100,0.9060402684563759,0.847911794186435,0.8414994096812278,0.8446478220574606,0.9404761904761905,0.6893813816337206,"[[343, 20], [22, 62]]"
8,6270000,761300,0.9105145413870246,0.8470300061236986,0.8717040535222353,0.8585084831602937,0.9546110455201364,0.7183104063565415,"[[339, 24], [16, 68]]"
9,6229700,839400,0.8881431767337807,0.8128138395590937,0.8350550964187328,0.8231356039503672,0.9261445625081989,0.6474870536916894,"[[334, 29], [21, 63]]"
